# initial_x = 0.1
x,y
1.50539,1.49584
1.4101,-1.89259
1.28623,1.29165
1.39602,-2.33312
1.26597,0.990454
1.68339,-0.223257
1.58711,-0.187332
1.65182,0.401711
1.60184,-0.610613
1.62897,0.656183
1.571,-1.09503
1.54872,-0.0430253
1.57851,0.524996
1.5179,-1.73632
1.27796,-0.717681
1.48392,2.12182
1.43968,-1.20749
1.35281,0.777123
1.57648,1.30639
1.54011,-1.17589
1.26716,-0.504994
1.50225,2.16154
1.33109,-1.32104
1.4627,0.243792
1.37623,-0.689786
1.42472,-0.0914296
1.3505,-0.279932
1.48095,-0.0253685
1.31128,-0.395811
1.53779,1.08177
1.40905,-2.01452
1.26342,1.34721
1.31461,-2.46168
1.19794,1.66081
1.06344,-2.15316
1.47954,1.33103
1.32148,-2.18486
1.27698,1.597
1.1228,-2.30445
1.41637,1.16526
1.49792,-1.97901
1.25279,-0.577633
1.51905,2.24119
1.1625,-1.08274
1.70747,0.855903


# initial_x = 2.55
x,y
2.54613,-0.773221
-1.51724,3.21851
-1.42548,-0.186009
1.38984,6.01211
0.655051,5.16027
-0.40097,-1.93834
0.480881,3.65753
1.5621,-3.26373
0.185593,0.0270372
1.72187,-1.48848
1.1028,1.20077
1.07159,-2.41361
1.4018,1.36102
1.29935,-2.3471
1.22963,1.75256
1.08064,-2.10271
1.47614,1.37327
1.31857,-2.19604
1.26356,1.61869
1.1333,-2.30016
1.4238,1.12223
1.51709,-1.88202
1.26346,-0.700515
1.49215,2.24697
1.26405,-1.30326
1.49032,1.73597
1.45533,-1.62525
1.29827,0.906452
1.64788,1.04644
1.5235,-0.754547
1.28609,-0.0753495
1.53308,1.56709
1.50679,-1.36402
1.28673,0.27371
1.55179,1.31211
1.48271,-1.60081
1.29288,0.58796
1.56408,1.43961
1.53438,-1.1586
1.26448,-0.390766
1.49335,2.20317
1.34393,-1.32078
1.44264,0.206354
1.35819,-0.569243
1.47213,-0.0145461
1.31466,-0.437894
1.53324,0.967953
1.42515,-2.06548
1.28108,0.960564
1.68493,0.14925
1.56978,-0.415271
1.58311,0.682947
1.50388,-1.73526
1.25212,-0.217
1.52044,2.14115
1.2932,-1.30959
1.51519,0.732012
1.58797,-1.39718
1.57219,0.0823889
1.66186,0.0318324
1.61358,-0.410745
1.65139,-0.026068
1.61861,-0.537266
1.64666,0.206
1.6024,-0.818551
1.62651,0.654588
1.57333,-1.09537
1.53744,-0.222717
1.45953,-0.560376
1.34577,0.221721
1.48943,-0.211407
1.30535,-0.334992
1.53465,1.26688
1.41025,-1.94805
1.27602,1.2453
1.47593,-2.139
1.23958,-0.37544
1.56739,2.02613
1.16398,-1.04959
1.7109,0.764454


# initial_x = 2.6
x,y
2.59588,-0.823312
0.386254,7.89897
1.70068,6.60172
-1.17312,-1.59211
-0.969404,0.181203
0.844752,-4.91159
-0.271701,1.62827
1.58291,3.32052
0.324635,-2.10459
0.763422,2.51786
0.865149,0.689541
0.797587,-1.30064
1.17385,-3.06358
1.10777,1.73957
1.02485,-1.88437
1.41704,2.74909
1.05903,-0.00582527
1.25421,-2.74528
1.14845,1.74023
1.04493,-1.9887
1.39005,2.49089
1.26288,-1.3595
1.49502,1.6199
1.42409,-1.79899
1.28687,1.19667
1.56447,-1.72552
1.49916,-0.576033
1.30379,-0.00330104
1.54689,0.979344
1.42751,-1.98836
1.27113,1.17058
1.5629,-1.75049
1.50626,-0.477375
1.30044,-0.0596669
1.54629,1.11246
1.42438,-1.93297
1.27549,1.22327
1.48682,-2.10755
1.24919,-0.60653
1.52888,2.21102
1.15759,-1.01809
1.72543,0.0150493
1.18052,-0.8833
1.70477,0.832682
1.15333,-0.79501
1.7038,-0.759585
1.28167,-1.07741
1.49355,1.77194
1.47362,-1.51387
1.29959,0.686699
1.56649,1.49544
1.54548,-0.993056
1.27672,-0.566761
1.49384,2.09729
1.43211,-1.21789
1.36018,0.736052
1.57439,1.12681
1.50073,-1.54717
1.27895,0.222623
1.54694,1.50072
1.51609,-1.30915
1.27557,0.0286512
1.51929,1.79065
1.52191,-1.13376
1.27616,-0.0602783
1.51551,1.83435
1.51781,-1.11958
1.28188,0.0198579
1.52727,1.63768
1.50829,-1.35074
1.28141,0.119148
1.53398,1.57455
1.50489,-1.39863
1.2818,0.139329
1.53672,1.54663
1.50212,-1.4256
1.281,0.196368
1.53967,1.50788
1.49709,-1.47069
1.28309,0.251763


# initial_x = 2.65
x,y
2.64562,-0.875342
2.48997,0.608242
-0.473394,-6.00479
2.21442,-1.4468
0.437886,-5.31506
2.03367,0.622007
-0.495988,-0.294066
0.811603,3.98618
1.02001,-3.75047
0.342346,1.02312
0.480645,-1.48428
1.32489,3.14071
0.980581,1.04234
0.88574,-1.81371
1.6601,1.76733
1.10311,0.467628
1.43772,-2.40222
1.2394,-0.00583152
1.55134,2.00929
1.29358,-1.28772
1.51671,0.796997
1.53761,-1.71076
1.32154,-0.866494
1.52489,0.642239
1.61228,-1.17409
1.60717,0.420047
1.53485,-1.56537
1.33108,-0.839342
1.51483,0.449699
1.63813,0.899184
1.58387,-0.6182
1.59881,0.680981
1.51537,-1.59268
1.2554,-0.223069
1.53067,2.06569
1.31396,-1.30593
1.49163,0.399398
1.58117,0.677443
1.48285,-1.81145
1.27254,0.235302
1.53014,1.7298
1.5273,-1.11516
1.26979,-0.201664
1.5039,2.03559
1.46623,-1.1529
1.33248,0.720784
1.56444,1.42407
1.5335,-1.21949
1.26373,-0.482841
1.49385,2.20962
1.32027,-1.34223
1.46855,0.318713
1.41365,-0.636959
1.38261,0.00805159
1.40387,-0.383806
1.38637,-0.170565
1.3992,-0.349503
1.38614,-0.204309
1.40346,-0.307072
1.37948,-0.252003
1.41322,-0.285375
1.37029,-0.197915
1.43267,-0.251804
1.3535,-0.10683
1.46895,-0.206782
1.31951,-0.166741
1.53813,0.666498
1.55932,-1.58332
1.50994,-0.422495
1.29468,-0.190214
1.5371,1.40943
1.46996,-1.63932
1.29616,0.786216
1.60544,1.41842
1.51662,-0.889227
1.29102,0.0469257
1.53563,1.39003
1.45913,-1.72785
1.29507,0.85148
1.6321,1.24847


# initial_x = 2.7
x,y
2.69535,-0.929347
0.56794,-8.80139
-0.462358,6.42797
-1.19304,2.95425
1.82599,4.74546
0.720834,5.17775
-0.343628,-2.07507
0.323507,3.26478
1.68585,-2.60111
0.212423,0.055025
1.6026,-2.42032
1.15709,1.0539
1.34667,-2.5041
1.24007,1.25439
1.41164,-2.33073
1.27166,0.593665
1.56835,1.68965
1.50493,-0.993144
1.29979,0.265999
1.55083,0.969382
1.42369,-2.01538
1.27426,1.05496
1.6749,-0.510711
1.59646,-0.131909
1.6526,-0.324717
1.63003,-0.272368
1.62942,-0.644157
1.64237,-0.0463152
1.61552,-0.743951
1.64052,0.367421
1.59617,-0.891574
1.61078,0.640234
1.53959,-1.41657
1.27661,-0.679101
1.49019,2.101
1.43367,-1.22731
1.35787,0.74921
1.57708,1.20986
1.5221,-1.36674
1.26297,-0.191518
1.50495,2.10911
1.40651,-1.25298
1.38368,0.558935
1.53489,0.130869
1.58081,0.663124
1.48604,-1.82872
1.25886,-0.0250111
1.52658,1.98917
1.42032,-1.2531
1.36295,0.698706
1.56922,0.862885
1.46416,-1.85105
1.2843,0.707116
1.58104,1.56444
1.52611,-0.879263
1.2811,-0.0933343
1.52905,1.6907
1.51971,-1.17738
1.2793,0.0336434
1.53745,1.60745
1.51876,-1.23337
1.27653,0.00637925
1.51848,1.7886
1.52126,-1.14554
1.27654,-0.0473875
1.51667,1.81715
1.51873,-1.1317
1.27992,-0.0055601
1.52395,1.7016
1.515,-1.26121
1.27731,0.00861556
1.52452,1.73471
1.51782,-1.20101
1.2755,-0.0590393
1.52077,1.80625
1.51487,-1.14368
1.28174,0.0470519
1.53164,1.60511
1.50429,-1.3826
1.28066,0.153196


# initial_x = 2.75
x,y
2.74507,-0.985365
-1.66251,-5.17696
1.79851,-7.33803
1.12835,-7.15622
-0.77394,3.55655
-0.575649,2.87106
0.0903396,-3.61575
0.0139577,2.63248
1.86095,0.045335
0.172158,-0.996276
1.01892,3.07375
0.948375,0.829848
0.844434,-1.7421
1.71142,1.19224
1.11638,0.359744
1.52335,-2.12768
1.33867,-0.935911
1.49388,0.237911
1.50152,-0.288431
1.29976,-0.218789
1.5376,1.31173
1.44565,-1.7863
1.28646,1.08331
1.65605,-0.88367
1.60336,0.112593
1.6139,-1.00449
1.62646,0.405515
1.5663,-1.234
1.47512,-0.609197
1.32946,0.256614
1.52268,0.136265
1.55689,0.145493
1.6527,0.562489
1.5979,-0.561044
1.6361,0.575752
1.58451,-0.91353
1.58095,0.347513
1.57752,-1.40107
1.57682,0.214528
1.64517,-0.640084
1.63305,0.0613985
1.60943,-0.888291
1.62783,0.508881
1.57193,-1.13739
1.50049,-0.461663
1.30269,-0.0847228
1.53988,1.11636
1.41245,-2.00794
1.27598,1.22909
1.46987,-2.15276
1.24127,-0.159828
1.54584,2.07312
1.24515,-1.24478
1.4535,2.27778
1.36723,-1.33058
1.41752,0.345593
1.39727,-0.614504
1.39543,-0.067072
1.38344,-0.360491
1.41041,-0.276318
1.36971,-0.212592
1.4352,-0.281363
1.34938,-0.0875281
1.4807,-0.110999
1.30898,-0.339034
1.53259,1.13923
1.40448,-2.03728
1.26933,1.31095
1.36131,-2.39516
1.23282,1.41548
1.18912,-2.47794
1.25976,1.80281
1.12275,-2.11623
1.48252,0.975597
1.48213,-1.98528
1.24849,-0.125812
1.52948,2.0977
1.30307,-1.3069
1.50521,0.518218
1.64867,0.763872


# initial_x = 2.8
x,y
2.79478,-1.04343
-1.42507,6.92116
-1.8059,-0.286301
-0.313137,6.07851
-0.699876,-4.10114
-0.989885,-0.788627
0.69099,-4.84317
-0.175091,2.25098
1.84763,1.22896
0.214094,-1.73527
0.780931,2.63104
0.863762,0.780703
0.802046,-1.24046
1.12235,-3.02802
1.01435,1.99428
1.07885,-1.61219
1.6135,2.01632
1.09323,0.0884022
1.44824,-2.42421
1.23056,-0.126931
1.59361,1.82093
1.22303,-1.17311
1.48514,2.46074
1.08771,-0.620262
1.44635,-2.54208
1.21926,-0.213696
1.63551,1.54
1.19874,-1.09185
1.61345,1.89999
1.09833,-0.392956
1.45312,-2.48899
1.2193,-0.32479
1.62402,1.67647
1.17629,-1.02471
1.70348,0.910253
1.13268,-0.63039
1.62192,-1.71043
1.34862,-1.05425
1.45456,0.101409
1.32807,-0.481001
1.52469,0.585985
1.6636,-0.296049
1.62137,-0.203634
1.63148,-0.64929
1.64069,0.124604
1.59903,-0.94109
1.61823,0.678682
1.55589,-1.27821
1.40265,-0.833429
1.39103,0.108076
1.38775,-0.461506
1.40728,-0.161676
1.37318,-0.263998
1.42873,-0.284483
1.35417,-0.118326
1.46961,-0.172763
1.31764,-0.213586
1.53653,0.723894
1.54563,-1.65429
1.39932,-0.870205
1.39423,0.116372
1.38309,-0.465629
1.41504,-0.163583
1.36489,-0.23458
1.44612,-0.254667
1.33901,-0.0940427
1.5052,0.0676463
1.39718,-0.723113
1.39687,0.00122046
1.37955,-0.392818
1.41851,-0.261226
1.36105,-0.190603
1.45442,-0.232255
1.33105,-0.147716
1.5195,0.244572
1.58324,0.711625
1.48976,-1.76236
1.27134,0.212155
1.54171,1.6619
1.5288,-1.07522


# initial_x = 2.85
x,y
2.84448,-1.10359
1.03123,10.18
1.71586,8.24237
-0.22366,-6.49687
2.04858,-4.18728
-0.281892,-4.19404
1.34273,-5.18646
-0.283463,2.13381
1.87898,0.894203
0.215833,-2.02478
0.571214,2.28852
0.548334,0.328518
0.604097,-0.309826
0.577972,-1.21962
1.52208,-2.61433
1.19601,0.216247
1.6798,0.891456
1.35363,-1.20338
1.43623,0.193429
1.34453,-0.503778
1.50043,0.12433
1.44507,-0.571796
1.35747,0.179316
1.45826,-0.356253
1.33343,-0.00249643
1.51432,0.112129
1.50516,-0.35843
1.29617,-0.33472
1.5253,1.55184
1.48785,-1.50104
1.29554,0.619787
1.56299,1.44789
1.53684,-1.14107
1.26517,-0.398295
1.51043,2.12341
1.34134,-1.31367
1.44859,0.21903
1.35333,-0.634015
1.47165,0.00552035
1.31576,-0.431355
1.53151,0.977747
1.43229,-2.04642
1.28063,0.910524
1.67127,0.705395
1.53656,-0.664729
1.28364,-0.555374
1.4922,1.96861
1.49932,-1.16412
1.30417,0.378077
1.55364,1.02701
1.4311,-1.95939
1.27584,1.04191
1.68149,-0.271961
1.58985,-0.217703
1.65507,0.297308
1.60808,-0.574355
1.64677,0.295418
1.60019,-0.770745
1.61774,0.686546
1.54768,-1.33481
1.37521,-0.826283
1.4309,-0.0380002
1.34431,-0.300098
1.50128,0.114016
1.40577,-0.702775
1.38839,0.04356
1.39225,-0.410266
1.3991,-0.230171
1.38228,-0.265886
1.41295,-0.279177
1.36803,-0.227382
1.43605,-0.25973
1.34928,-0.116634
1.47817,-0.18315
1.3111,-0.295031
1.54061,1.01117
1.41559,-2.02445
1.26544,1.27417
1.41331,-2.31947
1.26684,0.549961


# initial_x = 2.9
x,y
2.89416,-1.16586
2.63083,-3.86732
-0.314775,-8.08227
0.994145,7.93981
0.174949,6.20052
1.2418,-6.11994
1.88368,-3.51293
-0.336767,2.23637
1.90264,-0.707183
0.121861,-1.87169
0.491206,2.2391
0.410403,-0.52182
1.04868,-3.16608
0.936133,1.97841
1.04164,-1.38092
1.6662,-1.50191
1.20023,-0.794973
1.68224,1.18377
1.14046,-0.740741
1.66137,-1.36824
1.33052,-1.07967
1.48663,0.2941
1.4712,-0.486223
1.33185,0.120042
1.5176,0.135342
1.51733,-0.243858
1.30739,-0.631659
1.52665,1.22047
1.39189,-2.03916
1.25803,1.41088
1.26913,-2.46679
1.20306,1.83774
1.10144,-2.00873
1.45504,1.86782
1.43321,-1.67788
1.29775,1.12894
1.64307,-1.04311
1.60515,0.111368
1.59355,-1.19049
1.59436,0.409574
1.5471,-1.52281
1.33342,-0.853533
1.50953,0.36128
1.5919,1.14343
1.54511,-1.22336
1.29621,-0.762877
1.50875,1.58684
1.45169,-1.7012
1.29848,0.959198
1.6799,0.402544
1.56058,-0.513456
1.51941,-0.235874
1.3018,-0.54868
1.52392,1.47717
1.45979,-1.67424
1.29324,0.965955
1.67958,0.417384
1.55595,-0.512924
1.4232,-0.721501
1.37572,0.123433
1.42029,-0.423134
1.36993,-0.0811354
1.43034,-0.299145
1.35778,-0.084107
1.45748,-0.264068
1.33067,-0.078318
1.52188,0.254142
1.59111,0.883443
1.50722,-1.57708
1.26635,0.00910563
1.53171,1.85149
1.49588,-1.06255
1.31222,0.48027
1.56304,0.857351
1.4427,-1.94553
1.28463,0.894268
1.66059,0.903396
1.52482,-0.746016
1.28064,-0.222777
1.50948,1.85816


# initial_x = 2.95
x,y
2.94384,-1.2303
0.198248,-10.522
-0.932598,7.69888
-1.30243,-4.95617
-1.45374,-1.32721
2.13224,2.3431
2.09386,0.28213
-0.342362,2.51219
1.74751,-3.00916
-0.038388,-1.32625
0.493459,2.4777
0.387168,-1.20555
1.40449,3.06692
0.930794,1.17748
0.87563,-1.48719
1.51426,-2.52832
1.191,-0.285287
1.70487,0.535783
1.2697,-1.13746
1.46953,2.04777
1.48158,-1.25098
1.30978,0.651596
1.56166,1.29895
1.49635,-1.54087
1.27746,0.178017
1.53849,1.58592
1.51021,-1.33675
1.2745,-0.000981365
1.52768,1.76889
1.52309,-1.05817
1.28144,0.0231009
1.5354,1.59042
1.5158,-1.2806
1.27981,0.104374
1.54049,1.55223
1.51572,-1.29383
1.27807,0.0713011
1.53912,1.6035
1.52021,-1.21965
1.27499,-0.0291401
1.51532,1.84304
1.51895,-1.1011
1.28181,0.016543
1.52564,1.6517
1.50977,-1.33648
1.28106,0.114376
1.53222,1.59331
1.50716,-1.37748
1.28087,0.121976
1.53397,1.58399
1.50681,-1.37988
1.27896,0.139905
1.53395,1.6003
1.50878,-1.35331
1.27739,0.0841735
1.53101,1.66796
1.51429,-1.26504
1.27491,-0.0231497
1.52416,1.79655
1.5119,-1.15244
1.28345,0.0611599
1.53729,1.52485
1.50714,-1.38246
1.28577,0.284182
1.55017,1.34164
1.48833,-1.56295
1.29145,0.535809
1.55987,1.39046
1.52122,-1.315
1.26878,-0.085362
1.52618,1.88855
1.48841,-1.08564
1.3177,0.577437
1.56687,1.00343
1.45533,-1.825
1.2898,0.831649
1.62369,1.33667
1.50411,-0.894038
1.30648,0.247497
1.54903,0.857897


# initial_x = 3
x,y
2.99351,-1.29693
-2.11751,-5.25017
2.40997,-5.69627
2.24367,5.23052
0.917687,-7.38121
0.597534,6.2256
1.88153,4.00399
-0.295669,2.92674
1.3021,-4.51352
-0.188179,-0.442854
0.608893,3.03214
0.406479,-1.76896
1.19318,2.65554
1.15039,-1.27812
1.69383,1.16117
1.1113,-0.373046
1.5346,-2.18461
1.27991,-0.918283
1.47673,1.9904
1.49781,-1.21952
1.30384,0.444445
1.55299,1.12618
1.44353,-1.87556
1.28866,0.946326
1.67951,0.449317
1.55555,-0.538954
1.44696,-0.680482
1.35269,0.256205
1.47437,-0.287493
1.31879,-0.0811578
1.53824,0.616159
1.59554,-1.32199
1.5961,0.451191
1.54578,-1.53548
1.36352,-0.88587
1.44154,0.0137829
1.33384,-0.340758
1.52064,0.264863
1.59483,1.09089
1.54091,-1.27375
1.29505,-0.704732
1.49936,1.79841
1.49324,-1.37939
1.29415,0.433398
1.55429,1.19973
1.45185,-1.80478
1.28795,0.837001
1.61919,1.3533
1.50103,-0.954037
1.30349,0.255413
1.55295,0.847229
1.45241,-1.95248
1.28102,0.783176
1.61103,1.42105
1.50249,-0.905111
1.31012,0.356818
1.55577,0.701879
1.48724,-1.8719
1.25926,0.033126
1.53621,1.9033
1.45609,-1.14283
1.34156,0.74255
1.56337,1.41053
1.53264,-1.24571
1.2622,-0.416288
1.49582,2.21649
1.31257,-1.32894
1.48776,0.33892
1.55616,0.279641
1.66366,0.118625
1.60919,-0.471038
1.65213,0.0209021
1.61582,-0.607161
1.64818,0.0553153
1.60813,-0.734578
1.63544,0.487185
1.58498,-0.966419
1.57632,0.280449
1.62148,-1.00333
1.62607,0.40903


# initial_x = 3.05
x,y
3.04316,-1.36579
-1.42845,9.54295
-1.93945,-4.43437
-1.86936,-0.332569
1.4206,7.52405
-0.867905,4.00554
1.38947,5.80113
-0.187322,3.44886
0.664162,-4.36127
-0.227578,0.772567
1.08483,3.81469
0.326167,-1.57009
1.13789,2.7916
1.0385,-0.651613
1.19293,-2.86151
1.10295,1.90979
1.0847,-1.80803
1.41367,2.71797
1.06264,-0.236994
1.27445,-2.76465
1.18494,1.59226
1.05756,-2.17265
1.47066,1.42345
1.30751,-2.1871
1.28278,1.57465
1.15645,-2.34997
1.38696,1.31801
1.34145,-2.34511
1.21929,1.62665
1.08785,-2.20783
1.46786,1.15211
1.39188,-2.22425
1.25673,1.20834
1.51461,-1.99559
1.28541,-0.847952
1.49072,1.854
1.4952,-1.34405
1.29918,0.417336
1.55298,1.20593
1.45378,-1.79948
1.286,0.854729
1.62257,1.33291
1.50245,-0.92831
1.30344,0.263986
1.55138,0.856697
1.43905,-2.01845
1.27976,0.73352
1.58731,1.56516
1.50664,-0.984013
1.2962,0.168329
1.55017,1.08972
1.43609,-1.89937
1.27676,1.14658
1.5984,-1.50513
1.57618,0.101083
1.66106,0.0650352
1.61274,-0.487002
1.65093,-0.0018458
1.61767,-0.59682
1.64783,0.0423674
1.60981,-0.717578
1.63641,0.472846
1.5878,-0.935739
1.58249,0.396588
1.56668,-1.46379
1.53491,-0.218673
1.37197,-0.752516
1.43591,-0.0905039
1.34031,-0.270019
1.50801,0.145595
1.48957,-0.44338
1.30971,-0.0407413
1.54538,0.826176
1.44255,-2.03839
1.2784,0.559628
1.55997,1.58822
1.53919,-0.962397
1.2703,-0.413483
1.50532,2.09603
1.39484,-1.27003


# initial_x = 3.1
x,y
3.09281,-1.43693
1.30933,12.1819
0.960602,10.4933
2.40205,-4.43551
-1.49607,3.25469
-1.37733,-1.25789
0.813705,5.98987
-0.00837891,4.04858
0.0283022,-3.273
-0.00207813,2.34896
1.81851,1.18903
0.208237,-0.708033
1.31574,3.27549
0.800736,1.19332
0.867439,-0.919803
0.832391,-2.47081
1.31456,1.97367
1.24593,-2.02024
1.42118,0.861682
1.63556,1.03693
1.56333,-0.688866
1.50838,-0.340027
1.295,-0.258866
1.53239,1.47671
1.47917,-1.5709
1.29659,0.686927
1.57427,1.50407
1.54159,-0.935831
1.27521,-0.542839
1.48086,2.15579
1.43349,-1.23101
1.35794,0.737294
1.56656,1.31756
1.51935,-1.38824
1.26277,-0.193118
1.50896,2.08563
1.40755,-1.2615
1.38181,0.569329
1.54531,0.255062
1.64409,0.722911
1.59068,-0.596468
1.60412,0.783688
1.52549,-1.49798
1.26555,-0.548158
1.49468,2.23976
1.26804,-1.32947
1.50494,1.37873
1.37495,-2.04131
1.27508,1.46218
1.20008,-2.42901
1.29798,1.69462
1.1495,-2.20738
1.44671,0.981308
1.62185,-1.1654
1.61056,0.403813
1.55672,-1.41553
1.43072,-0.78263
1.36742,0.268746
1.44222,-0.419876
1.35071,0.000885744
1.47325,-0.190438
1.31701,-0.174668
1.536,0.754007
1.54055,-1.67481
1.35049,-0.89513
1.46691,0.101716
1.32438,-0.504051
1.53373,0.655173
1.57335,-1.48258
1.52784,-0.331485
1.31368,-0.691293
1.52833,0.98884
1.41607,-2.09407
1.27846,1.04993
1.65922,-0.836549
1.60186,0.0380869
1.62232,-0.893979
1.62769,0.428784
1.56696,-1.24213
1.52852,-0.246546


# initial_x = 3.15
x,y
3.14244,-1.51037
2.80886,-5.38338
0.653522,-10.7183
-1.63314,5.33281
-0.145697,-7.14092
-0.382436,-5.59234
0.258084,5.5383
0.246818,4.69743
-0.472215,-1.84883
0.709443,4.13414
1.32373,-3.88527
0.133824,0.026752
1.75437,1.11095
0.910931,1.42842
0.92391,-1.36945
1.37855,-2.86212
1.22618,0.274457
1.60376,1.65847
1.34023,-1.24463
1.46012,0.217667
1.35537,-0.652767
1.46873,0.016755
1.31735,-0.400383
1.53947,0.837307
1.45179,-2.00058
1.28039,0.638558
1.5749,1.57292
1.5283,-0.91763
1.2758,-0.192999
1.50447,1.95327
1.50347,-1.0917
1.30317,0.341505
1.55087,1.01084
1.43271,-1.97136
1.28331,1.0031
1.68305,-0.182117
1.58762,-0.225177
1.6525,0.365459
1.60086,-0.639185
1.63028,0.625244
1.57962,-0.987558
1.5494,-0.0572143
1.58314,0.585743
1.5069,-1.7312
1.25208,-0.206926
1.53709,2.0552
1.29254,-1.29613
1.51554,0.87819
1.47661,-1.98563
1.24956,-0.140227
1.5398,2.04431
1.30033,-1.28654
1.51129,0.758302
1.59939,-1.31945
1.59787,0.445803
1.54707,-1.52174
1.36942,-0.881824
1.43204,0.00856537
1.34148,-0.337896
1.50446,0.0838266
1.44687,-0.579741
1.35556,0.179516
1.46655,-0.256365
1.32779,-0.03696
1.52627,0.253302
1.59698,1.12048
1.55242,-1.15527
1.33973,-0.844854
1.4913,0.228217
1.43758,-0.615052
1.36209,0.133114
1.44982,-0.339598
1.34308,-0.00784135
1.49122,-0.1361
1.30976,-0.478677
1.53423,1.18466
1.41049,-1.96783
1.26751,1.35584
1.31026,-2.46181
1.19477,1.68835


# initial_x = 3.2
x,y
3.19206,-1.58615
0.191151,-12.6922
-1.95225,6.46332
1.50637,-9.5008
2.34362,3.82526
1.45464,-7.15797
-0.251453,4.95943
0.579074,5.34389
-0.713351,0.0346125
1.79224,2.7831
0.331746,-2.91991
0.183721,1.31531
1.18052,-3.43278
0.939546,1.81504
1.01744,-1.44529
1.66936,-1.49328
1.18847,-0.723539
1.71155,0.582807
1.18511,-0.928025
1.70431,0.862533
1.14161,-0.735123
1.68187,-1.10618
1.32733,-1.08202
1.49785,0.309214
1.56883,0.523469
1.55716,-1.54302
1.46829,-0.68118
1.33534,0.295169
1.51645,0.0120828
1.44782,-0.571079
1.35587,0.202312
1.46307,-0.333852
1.32928,-0.0136332
1.5228,0.236079
1.58976,0.840201
1.49925,-1.64116
1.27095,0.124081
1.53901,1.70382
1.52388,-1.06671
1.27705,-0.0748149
1.51356,1.83988
1.51848,-1.11985
1.28171,0.0245647
1.52605,1.6481
1.5097,-1.33863
1.281,0.1145
1.53218,1.59459
1.50738,-1.37527
1.2807,0.118173
1.53365,1.58976
1.50751,-1.37216
1.2786,0.128372
1.533,1.61731
1.51056,-1.33118
1.27654,0.055359
1.52859,1.70987
1.51598,-1.21859
1.2754,-0.0408088
1.52322,1.80304
1.51122,-1.1532
1.28435,0.0771626
1.53891,1.48871
1.50158,-1.43492
1.28858,0.376126
1.55402,1.29379
1.48601,-1.59059
1.2912,0.558342
1.56068,1.42395
1.52877,-1.23345
1.26474,-0.238357
1.51977,2.031
1.40267,-1.25521
1.38748,0.533574
1.51665,-0.155762
1.35921,-0.720604
1.46352,-0.0287488
1.32156,-0.368946
1.53545,0.784657
1.49232,-1.90392
1.24728,-0.337257


# initial_x = 3.25
x,y
3.24167,-1.66431
-2.3634,-6.91588
2.69319,5.11615
-0.859993,8.43445
-1.0093,6.49701
2.17532,4.30306
-0.712299,4.27836
0.980221,5.83916
-0.543657,2.19577
1.49446,-4.27404
-0.198517,-0.74641
0.52012,2.87684
0.526368,-2.40255
0.900273,2.48868
0.972832,-0.293556
0.910963,-2.45068
1.37056,1.70467
1.21358,-2.19284
1.39536,1.14452
1.59421,-1.44531
1.57888,0.0879055
1.65631,-0.321417
1.62855,-0.203501
1.62587,-0.719067
1.64214,0.115837
1.60597,-0.845329
1.63129,0.495008
1.57434,-1.09759
1.53342,-0.244028
1.39701,-0.706807
1.40391,-0.018404
1.36944,-0.391959
1.43853,-0.179569
1.34432,-0.154323
1.49294,-0.0610893
1.32145,-0.569981
1.53283,0.848283
1.45394,-2.03039
1.2703,0.325744
1.54468,1.6542
1.53342,-1.03321
1.26995,-0.240305
1.51378,2.00871
1.44897,-1.16715
1.34642,0.766769
1.57671,1.31179
1.53964,-1.17188
1.26761,-0.518801
1.50293,2.1488
1.33908,-1.32433
1.44969,0.215626
1.36043,-0.586325
1.46821,-0.016975
1.31629,-0.395162
1.53325,0.917205
1.44957,-2.01541
1.28116,0.578869
1.55529,1.66795
1.53244,-0.975348
1.26954,-0.368775
1.49744,2.10948
1.41914,-1.25876
1.36371,0.717562
1.567,0.892574
1.45124,-1.91492
1.2822,0.704729
1.57333,1.60924
1.5226,-0.961081
1.27789,-0.156816
1.51638,1.86065
1.50455,-1.15099
1.29335,0.228671
1.55084,1.15186
1.4284,-1.91325
1.28251,1.05688
1.67229,-0.57397
1.59868,-0.00719142
1.64753,-0.479084
1.63324,-0.211261
1.62498,-0.66387


# initial_x = 3.3
x,y
3.29126,-1.74489
-1.69494,11.4711
-1.14146,-10.3021
0.428139,-9.99388
-0.974433,-6.88183
0.285559,7.2098
-1.1067,3.23008
1.42199,5.83201
0.0971014,4.14568
0.18203,-3.5348
-0.118456,1.71642
1.64258,2.81049
0.237025,-0.825351
1.24824,3.309
0.839466,1.19038
0.864913,-1.06401
0.959377,-2.78398
1.09105,2.25303
1.19338,-1.65427
1.43567,2.22122
1.44021,-1.31227
1.3364,0.875173
1.60083,1.40181
1.53796,-0.866686
1.2855,-0.57212
1.49565,1.9762
1.48641,-1.19924
1.30932,0.539897
1.56154,1.03218
1.45511,-1.83043
1.2851,0.917366
1.66727,0.765267
1.53099,-0.687066
1.27899,-0.310232
1.51329,1.90844
1.49819,-1.09146
1.30921,0.472322
1.56232,0.907749
1.44196,-1.92836
1.28379,0.952205
1.67964,0.454012
1.55726,-0.506259
1.45945,-0.624478
1.34247,0.26489
1.4968,-0.127047
